algorithm,n,seed,comparison_count,degree_gini,degree_p80_fraction,degree_normalized_entropy,maximum_degree_share,strength_gini,strength_p80_fraction,strength_normalized_entropy,maximum_strength_share,progress_fraction
quick-multipivot-1,256,181,1024,0.6214408874511719,0.31640625,0.8258519939203575,0.12451171875,0.6214408874511719,0.31640625,0.8258519939203575,0.12451171875,0.48599905078310396
quick-multipivot-1,256,181,2048,0.4298896789550781,0.5625,0.918611618398096,0.062255859375,0.4298896789550781,0.5625,0.918611618398096,0.062255859375,0.9719981015662079
quick-multipivot-1,256,181,2107,0.39927362660180354,0.59375,0.9262988185004745,0.060512577123872806,0.39927362660180354,0.59375,0.9262988185004745,0.060512577123872806,1.0
quick-multipivot-1,256,182,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0004995004995004995
quick-multipivot-1,256,182,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.000999000999000999
quick-multipivot-1,256,182,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.001998001998001998
quick-multipivot-1,256,182,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.003996003996003996
quick-multipivot-1,256,182,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.007992007992007992
quick-multipivot-1,256,182,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.015984015984015984
quick-multipivot-1,256,182,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.03196803196803197
quick-multipivot-1,256,182,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06393606393606394
quick-multipivot-1,256,182,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.12787212787212787
quick-multipivot-1,256,182,512,0.6366729736328125,0.40234375,0.7274152287515344,0.2490234375,0.6366729736328125,0.40234375,0.7274152287515344,0.2490234375,0.25574425574425574
quick-multipivot-1,256,182,1024,0.6498603820800781,0.33203125,0.8129014147520054,0.12451171875,0.6498603820800781,0.33203125,0.8129014147520054,0.12451171875,0.5114885114885115
quick-multipivot-1,256,182,2002,0.3800789054695304,0.61328125,0.9279674363876214,0.06368631368631368,0.3800789054695304,0.61328125,0.9279674363876214,0.06368631368631368,1.0
quick-multipivot-1,256,183,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.00044943820224719103
quick-multipivot-1,256,183,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0008988764044943821
quick-multipivot-1,256,183,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.0017977528089887641
quick-multipivot-1,256,183,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.0035955056179775282
quick-multipivot-1,256,183,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.0071910112359550565
quick-multipivot-1,256,183,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.014382022471910113
quick-multipivot-1,256,183,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.028764044943820226
quick-multipivot-1,256,183,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.05752808988764045
quick-multipivot-1,256,183,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.1150561797752809
quick-multipivot-1,256,183,512,0.6936264038085938,0.20703125,0.7286035236345769,0.2490234375,0.6936264038085938,0.20703125,0.7286035236345769,0.2490234375,0.2301123595505618
quick-multipivot-1,256,183,1024,0.6129264831542969,0.32421875,0.828594995341854,0.12451171875,0.6129264831542969,0.32421875,0.828594995341854,0.12451171875,0.4602247191011236
quick-multipivot-1,256,183,2048,0.4348182678222656,0.56640625,0.9093924019282471,0.062255859375,0.4348182678222656,0.56640625,0.9093924019282471,0.062255859375,0.9204494382022472
quick-multipivot-1,256,183,2225,0.3914290730337078,0.609375,0.922196240149874,0.05730337078651685,0.3914290730337078,0.609375,0.922196240149874,0.05730337078651685,1.0
quick-multipivot-1,256,184,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.00045871559633027525
quick-multipivot-1,256,184,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0009174311926605505
quick-multipivot-1,256,184,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.001834862385321101
quick-multipivot-1,256,184,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.003669724770642202
quick-multipivot-1,256,184,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.007339449541284404
quick-multipivot-1,256,184,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.014678899082568808
quick-multipivot-1,256,184,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.029357798165137616
quick-multipivot-1,256,184,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.05871559633027523
quick-multipivot-1,256,184,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.11743119266055047
quick-multipivot-1,256,184,512,0.5962905883789062,0.453125,0.7051602644734,0.2490234375,0.5962905883789062,0.453125,0.7051602644734,0.2490234375,0.23486238532110093
quick-multipivot-1,256,184,1024,0.6552391052246094,0.35546875,0.7894073918015939,0.12451171875,0.6552391052246094,0.35546875,0.7894073918015939,0.12451171875,0.46972477064220186
quick-multipivot-1,256,184,2048,0.46076011657714844,0.53125,0.9083037625900517,0.062255859375,0.46076011657714844,0.53125,0.9083037625900517,0.062255859375,0.9394495412844037
quick-multipivot-1,256,184,2180,0.4004067517201835,0.59375,0.9237625335101449,0.058486238532110095,0.4004067517201835,0.59375,0.9237625335101449,0.058486238532110095,1.0
quick-multipivot-1,256,185,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0004894762604013706
quick-multipivot-1,256,185,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0009789525208027412
quick-multipivot-1,256,185,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.0019579050416054823
quick-multipivot-1,256,185,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.003915810083210965
quick-multipivot-1,256,185,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.00783162016642193
quick-multipivot-1,256,185,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.01566324033284386
quick-multipivot-1,256,185,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.03132648066568772
quick-multipivot-1,256,185,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06265296133137543
quick-multipivot-1,256,185,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.12530592266275087
quick-multipivot-1,256,185,512,0.6088790893554688,0.41015625,0.705472561524242,0.2490234375,0.6088790893554688,0.41015625,0.705472561524242,0.2490234375,0.25061184532550174
quick-multipivot-1,256,185,1024,0.6891326904296875,0.28515625,0.7912598331522773,0.12451171875,0.6891326904296875,0.28515625,0.7912598331522773,0.12451171875,0.5012236906510035
quick-multipivot-1,256,185,2043,0.3968390540871267,0.6015625,0.9234096402121994,0.06240822320117474,0.3968390540871267,0.6015625,0.9234096402121994,0.06240822320117474,1.0
quick-multipivot-1,256,186,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0005125576627370579
quick-multipivot-1,256,186,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0010251153254741158
quick-multipivot-1,256,186,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.0020502306509482316
quick-multipivot-1,256,186,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.004100461301896463
quick-multipivot-1,256,186,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.008200922603792926
quick-multipivot-1,256,186,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.016401845207585853
quick-multipivot-1,256,186,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.032803690415171706
quick-multipivot-1,256,186,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06560738083034341
quick-multipivot-1,256,186,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.13121476166068682
quick-multipivot-1,256,186,512,0.6518173217773438,0.32421875,0.7134388011914762,0.2490234375,0.6518173217773438,0.32421875,0.7134388011914762,0.2490234375,0.26242952332137365
quick-multipivot-1,256,186,1024,0.6590538024902344,0.3046875,0.8227319115631566,0.12451171875,0.6590538024902344,0.3046875,0.8227319115631566,0.12451171875,0.5248590466427473
quick-multipivot-1,256,186,1951,0.3878519829574578,0.609375,0.9271870345182877,0.06535110199897488,0.3878519829574578,0.609375,0.9271870345182877,0.06535110199897488,1.0
quick-multipivot-1,256,187,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0005154639175257732
quick-multipivot-1,256,187,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0010309278350515464
quick-multipivot-1,256,187,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.002061855670103093
quick-multipivot-1,256,187,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.004123711340206186
quick-multipivot-1,256,187,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.008247422680412371
quick-multipivot-1,256,187,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.016494845360824743
quick-multipivot-1,256,187,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.032989690721649485
quick-multipivot-1,256,187,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06597938144329897
quick-multipivot-1,256,187,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.13195876288659794
quick-multipivot-1,256,187,512,0.6426773071289062,0.3515625,0.7139606557501437,0.2490234375,0.6426773071289062,0.3515625,0.7139606557501437,0.2490234375,0.2639175257731959
quick-multipivot-1,256,187,1024,0.6574172973632812,0.3125,0.8216718000568007,0.12451171875,0.6574172973632812,0.3125,0.8216718000568007,0.12451171875,0.5278350515463918
quick-multipivot-1,256,187,1940,0.3855770779639176,0.609375,0.9294631771674365,0.06572164948453608,0.3855770779639176,0.609375,0.9294631771674365,0.06572164948453608,1.0
quick-multipivot-1,256,188,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0004918839153959665
quick-multipivot-1,256,188,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.000983767830791933
quick-multipivot-1,256,188,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.001967535661583866
quick-multipivot-1,256,188,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.003935071323167732
quick-multipivot-1,256,188,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.007870142646335464
quick-multipivot-1,256,188,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.01574028529267093
quick-multipivot-1,256,188,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.03148057058534186
quick-multipivot-1,256,188,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06296114117068372
quick-multipivot-1,256,188,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.12592228234136743
quick-multipivot-1,256,188,512,0.6056747436523438,0.42578125,0.7055280175257561,0.2490234375,0.6056747436523438,0.42578125,0.7055280175257561,0.2490234375,0.25184456468273486
quick-multipivot-1,256,188,1024,0.6834526062011719,0.296875,0.7922640233564119,0.12451171875,0.6834526062011719,0.296875,0.7922640233564119,0.12451171875,0.5036891293654697
quick-multipivot-1,256,188,2033,0.3947060993605509,0.6015625,0.9242964629269911,0.06271519921298574,0.3947060993605509,0.6015625,0.9242964629269911,0.06271519921298574,1.0
quick-multipivot-1,256,189,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.00043233895373973193
quick-multipivot-1,256,189,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0008646779074794639
quick-multipivot-1,256,189,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.0017293558149589277
quick-multipivot-1,256,189,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.0034587116299178555
quick-multipivot-1,256,189,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.006917423259835711
quick-multipivot-1,256,189,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.013834846519671422
quick-multipivot-1,256,189,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.027669693039342844
quick-multipivot-1,256,189,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.05533938607868569
quick-multipivot-1,256,189,256,0.4980010986328125,0.6015625,0.6263280941408643,0.498046875,0.4980010986328125,0.6015625,0.6263280941408643,0.498046875,0.11067877215737137
quick-multipivot-1,256,189,512,0.5629425048828125,0.5234375,0.7147669059322049,0.2490234375,0.5629425048828125,0.5234375,0.7147669059322049,0.2490234375,0.22135754431474275
quick-multipivot-1,256,189,1024,0.5422401428222656,0.515625,0.7744633078713389,0.12451171875,0.5422401428222656,0.515625,0.7744633078713389,0.12451171875,0.4427150886294855
quick-multipivot-1,256,189,2048,0.4693641662597656,0.53515625,0.8956102532312944,0.062255859375,0.4693641662597656,0.53515625,0.8956102532312944,0.062255859375,0.885430177258971
quick-multipivot-1,256,189,2313,0.3962116299178555,0.609375,0.9173410191735243,0.05512321660181582,0.3962116299178555,0.609375,0.9173410191735243,0.05512321660181582,1.0
quick-multipivot-1,256,190,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0004894762604013706
quick-multipivot-1,256,190,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0009789525208027412
quick-multipivot-1,256,190,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.0019579050416054823
quick-multipivot-1,256,190,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.003915810083210965
quick-multipivot-1,256,190,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.00783162016642193
quick-multipivot-1,256,190,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.01566324033284386
quick-multipivot-1,256,190,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.03132648066568772
quick-multipivot-1,256,190,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06265296133137543
quick-multipivot-1,256,190,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.12530592266275087
quick-multipivot-1,256,190,512,0.667694091796875,0.29296875,0.7333682036911279,0.2490234375,0.667694091796875,0.29296875,0.7333682036911279,0.2490234375,0.25061184532550174
quick-multipivot-1,256,190,1024,0.5854377746582031,0.390625,0.829613268971492,0.12451171875,0.5854377746582031,0.390625,0.829613268971492,0.12451171875,0.5012236906510035
quick-multipivot-1,256,190,2043,0.38253908162016637,0.6171875,0.9237691340882731,0.06240822320117474,0.38253908162016637,0.6171875,0.9237691340882731,0.06240822320117474,1.0
quick-multipivot-1,256,191,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.000510986203372509
quick-multipivot-1,256,191,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.001021972406745018
quick-multipivot-1,256,191,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.002043944813490036
quick-multipivot-1,256,191,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.004087889626980072
quick-multipivot-1,256,191,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.008175779253960144
quick-multipivot-1,256,191,32,0.931640625,0.08203125,0.43750000000000006,0.5,0.931640625,0.08203125,0.43750000000000006,0.5,0.016351558507920288
quick-multipivot-1,256,191,64,0.869140625,0.15625,0.5000000000000008,0.5,0.869140625,0.15625,0.5000000000000008,0.5,0.032703117015840576
quick-multipivot-1,256,191,128,0.744140625,0.3046875,0.5625000000000008,0.5,0.744140625,0.3046875,0.5625000000000008,0.5,0.06540623403168115
quick-multipivot-1,256,191,256,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.4980010986328125,0.6015625,0.6263280941408644,0.498046875,0.1308124680633623
quick-multipivot-1,256,191,512,0.6243820190429688,0.39453125,0.7115071341959696,0.2490234375,0.6243820190429688,0.39453125,0.7115071341959696,0.2490234375,0.2616249361267246
quick-multipivot-1,256,191,1024,0.7049560546875,0.2421875,0.7936769628739454,0.12451171875,0.7049560546875,0.2421875,0.7936769628739454,0.12451171875,0.5232498722534492
quick-multipivot-1,256,191,1957,0.3942118836228923,0.6015625,0.927343195482662,0.06515074092999489,0.3942118836228923,0.6015625,0.927343195482662,0.06515074092999489,1.0
quick-multipivot-1,256,192,1,0.9921875,0.0078125,0.125,0.5,0.9921875,0.0078125,0.125,0.5,0.0004280821917808219
quick-multipivot-1,256,192,2,0.990234375,0.01171875,0.1875,0.5,0.990234375,0.01171875,0.1875,0.5,0.0008561643835616438
quick-multipivot-1,256,192,4,0.986328125,0.015625,0.25,0.5,0.986328125,0.015625,0.25,0.5,0.0017123287671232876
quick-multipivot-1,256,192,8,0.978515625,0.0234375,0.3125,0.5,0.978515625,0.0234375,0.3125,0.5,0.003424657534246575
quick-multipivot-1,256,192,16,0.962890625,0.04296875,0.37500000000000006,0.5,0.962890625,0.04296875,0.37500000000000006,0.5,0.00684931506849315
